Type;Component;Input (delta) [%];Speed [m/second];Energy (Well to tank) [J];CO2 (Well to tank) [kg];SOx (Well to tank) [kg];CH4 (Well to tank) [kg];NOx (Well to tank) [kg];PM (Well to tank) [kg];CO2 [kg];SOx [kg];Energy [J];CH4 [kg];NOx [kg];PM [kg];GWP [kg];NPV [EUR];Fuel Consumption [kg]
Car Carrier bis 40000 GT Tier II;Electrical;50;9.26;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;52;9.383467;19297072062.07627;1085.026404;3.306589;3.8016010000000002;3.6808080000000003;0.363718;7209.200819;5.13976;95961523692.08578;0.0;146.66798;2.671361;8400.672048;-3703.8302409999997;2248.65902
Car Carrier bis 40000 GT Tier II;Electrical;52;9.383467;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;54;9.506933;21305552147.593536;1197.9582480000001;3.650746;4.19728;4.063914;0.401575;7959.5496920000005;5.674717;105949402096.20004;0.0;157.483692;2.868354;9275.031768;-4051.813904;2482.7042079999997
Car Carrier bis 40000 GT Tier II;Electrical;54;9.506933;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;56;9.6304;23394448940.34376;1315.411723;4.008682;4.608801000000001;4.462358999999999;0.44094700000000003;8739.941475;6.231093;116337181051.62856;0.0;168.299404;3.0653479999999997;10184.399615999999;-4410.079085;2726.1202359999997
Car Carrier bis 40000 GT Tier II;Electrical;56;9.6304;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;58;9.753867;25563762440.32696;1437.3868300000001;4.3803980000000005;5.036164;4.876144;0.481835;9550.376168;6.8088880000000005;127124860558.37135;0.0;179.115116;3.262342;11128.775593;-4778.625784000001;2978.907102
Car Carrier bis 40000 GT Tier II;Electrical;58;9.753867;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;60;9.877333;27813492647.54315;1563.883568;4.765893;5.479369999999999;5.305267;0.524239;10390.85377;7.408102;138312440616.4285;0.0;189.930828;3.459336;12108.159699;-5157.454;3241.064806
Car Carrier bis 40000 GT Tier II;Electrical;60;9.877333;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;62;10.0008;30143639561.992283;1694.901938;5.165168;5.938418;5.7497300000000005;0.5681579999999999;11261.374281;8.028735000000001;149899921225.7999;0.0;200.74653999999998;3.656329;13122.551933;-5546.563734;3512.59335
Car Carrier bis 40000 GT Tier II;Electrical;62;10.0008;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;64;10.124267;32554203183.674408;1830.44194;5.578223;6.413309;6.209531;0.613593;12161.937702;8.670786;161887302386.48572;0.0;211.562252;3.8533230000000005;14171.952297;-5945.954985;3793.492733
Car Carrier bis 40000 GT Tier II;Electrical;64;10.124267;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;66;10.247733;35045183512.589516;1970.503573;6.005057;6.904042;6.684671000000001;0.6605439999999999;13092.544033;9.334257000000001;174274584098.48584;0.0;222.37796400000002;4.050317;15256.360788999998;-6355.627754;4083.7629549999997
Car Carrier bis 40000 GT Tier II;Electrical;66;10.247733;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;68;10.3712;38971323521.22894;2191.2606690000002;6.677808;7.677508;7.433561;0.734545;14559.312238999999;10.379980999999999;193798705490.86682;0.0;238.76010699999998;4.348694999999999;16965.543121000002;-6995.723756;4541.270193
Car Carrier bis 40000 GT Tier II;Electrical;68;10.3712;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;70;10.494667;43798658602.24736;2462.689723;7.504981;8.628511999999999;8.354347;0.825533;16362.758269999998;11.665738000000001;217804338483.0951;0.0;257.92546400000003;4.697767;19067.046331;-7774.507133;5103.792349
Car Carrier bis 40000 GT Tier II;Electrical;70;10.494667;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;72;10.618133;48878498645.179276;2748.316504;8.375421000000001;9.629261;9.323298;0.9212790000000001;18260.53773;13.01875;243065641807.4382;0.0;277.090822;5.046838;21278.473543;-8585.574028;5695.738531
Car Carrier bis 40000 GT Tier II;Electrical;72;10.618133;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;74;10.7416;54210843650.024376;3048.141012;9.289128;10.679753999999999;10.340413;1.021785;20252.650619;14.439015;269582615463.8947;0.0;296.25618;5.395909;23599.824755;-9428.92444;6317.10874
Car Carrier bis 40000 GT Tier II;Electrical;74;10.7416;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;76;10.865067;59795693616.783226;3362.163245;10.246103;11.779992;11.405692;1.127051;22339.096937000002;15.926535999999999;297355259452.4672;0.0;315.421537;5.744981;26031.099969;-10304.558371;6967.902975
Car Carrier bis 40000 GT Tier II;Electrical;76;10.865067;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;78;10.988533;65633048545.455086;3690.3832060000004;11.246344;12.929975;12.519134;1.237075;24519.876685;17.481310999999998;326383573773.1523;0.0;334.586895;6.094052;28572.299185000003;-11212.475818;7648.121237
Car Carrier bis 40000 GT Tier II;Electrical;78;10.988533;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;80;11.112;71722908436.04056;4032.800893;12.289852999999999;14.129701999999998;13.680741000000001;1.351859;26794.989861000002;19.10334;356667558425.95264;0.0;353.752253;6.443123;31223.422401999997;-12152.676782999999;8357.763525
Car Carrier bis 40000 GT Tier II;Electrical;80;11.112;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;82;11.235467;78065273288.5393;4389.416306;13.376629000000001;15.379173000000002;14.890510999999998;1.471402;29164.436466000003;20.792624;388207213410.8668;0.0;372.91761;6.7921949999999995;33984.469619999996;-13125.161266;9096.82984
Car Carrier bis 40000 GT Tier II;Electrical;82;11.235467;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;84;11.358933;84660143102.95143;4760.229446;14.506672;16.678389000000003;16.148446;1.595705;31628.216501;22.549162;421002538727.8951;0.0;392.082968;7.141266000000001;36855.440838999995;-14129.929266;9865.320181000001
Car Carrier bis 40000 GT Tier II;Electrical;84;11.358933;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;86;11.4824;91507517879.27702;5145.240312;15.679982999999998;18.027348999999997;17.454544;1.724766;34186.329964;24.372954999999997;455053534377.0382;0.0;411.24832599999996;7.490336999999999;39836.33606;-15166.980783;10663.234548999999
Car Carrier bis 40000 GT Tier II;Electrical;86;11.4824;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;88;11.605867;98607397617.516;5544.448904999999;16.89656;19.426054;18.808806;1.858587;36838.776856;26.264003000000002;490360200358.2956;0.0;430.413683;7.839409;42927.155283;-16236.315819;11490.572943000001
Car Carrier bis 40000 GT Tier II;Electrical;88;11.605867;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;90;11.729333;105959782317.6683;5957.855224;18.156405;20.874504;20.211232;1.997168;39585.557177999995;28.222303999999998;526922536671.6668;0.0;449.579041;8.18848;46127.898506;-17337.934371;12347.335364
Car Carrier bis 40000 GT Tier II;Electrical;90;11.729333;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;92;11.8528;113564671979.73407;6385.45927;19.459517;22.372698;21.661822;2.140508;42426.670929;30.247861;564740543317.1528;0.0;468.74439900000004;8.537550999999999;49438.565731;-18471.836442;13233.521812
Car Carrier bis 40000 GT Tier II;Electrical;92;11.8528;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;94;11.976267;121422066603.71318;6827.261042;20.805896;23.920636;23.160575;2.288607;45362.118107999995;32.340672;603814220294.7528;0.0;487.90975599999996;8.886623;52859.156957;-19638.022029;14149.132286000002
Car Carrier bis 40000 GT Tier II;Electrical;94;11.976267;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;96;12.099733;129531966189.6056;7283.260541;22.195542;25.518319;24.707493;2.441465;48391.898717000004;34.500737;644143567604.4668;0.0;507.075114;9.235694;56389.672185;-20836.491135;15094.166786000002
Car Carrier bis 40000 GT Tier II;Electrical;96;12.099733;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;98;12.2232;137894370737.41138;7753.4577659999995;23.628456;27.165746000000002;26.302575;2.599082;51516.012755;36.728057;685728585246.295;0.0;526.240472;9.584764999999999;60030.111414;-22067.243757;16068.625312999999
Car Carrier bis 40000 GT Tier II;Electrical;98;12.2232;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier bis 40000 GT Tier II;Propulsion;100;12.346667;146509280247.1307;8237.852718;25.104637;28.862918;27.94582;2.761459;54734.460221;39.022631;728569273220.2382;0.0;545.405829;9.933836;63780.47464400001;-23330.279898;17072.507867
Car Carrier bis 40000 GT Tier II;Electrical;100;12.346667;504682872.502628;28.377064;0.086478;0.099425;0.096265;0.009512;188.544675;0.134422;2509714285.714286;0.0;2.940497;0.079638;219.70562599999997;-89.936353;58.80994200000001
Car Carrier groesser 40000 GT FS;Propulsion;-100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Car Carrier groesser 40000 GT FS;Electrical;-100;0.0;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-98;0.12346700000000001;30860329.792215995;-0.992411;0.0011279999999999999;0.000414;0.0006;0.000323;1.146234;0.0;16421093.877551;0.0;0.007347;1.3000000000000001e-05;0.165424;-0.917317;0.794987
Car Carrier groesser 40000 GT FS;Electrical;-98;0.12346700000000001;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-96;0.24693299999999999;61720659.58443199;-1.984823;0.002255;0.0008289999999999999;0.001201;0.000646;2.292468;0.0;32842187.755102;0.0;0.014694;2.7000000000000002e-05;0.330848;-1.8346349999999998;1.589974
Car Carrier groesser 40000 GT FS;Electrical;-96;0.24693299999999999;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-94;0.3704;92580989.376648;-2.977234;0.0033829999999999997;0.001243;0.001801;0.0009689999999999999;3.438703;0.0;49263281.632653005;0.0;0.022040999999999998;4e-05;0.49627200000000005;-2.751952;2.384961
Car Carrier groesser 40000 GT FS;Electrical;-94;0.3704;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-92;0.493867;123441319.16886398;-3.969646;0.004511;0.001657;0.0024010000000000004;0.001292;4.584937;0.0;65684375.510204;0.0;0.029388;5.3e-05;0.661695;-3.6692690000000003;3.179948
Car Carrier groesser 40000 GT FS;Electrical;-92;0.493867;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-90;0.617333;154301648.96108;-4.962057;0.005639;0.002072;0.003001;0.001614;5.731171;0.0;82105469.387755;0.0;0.036735000000000004;6.6e-05;0.827119;-4.586587000000001;3.974935
Car Carrier groesser 40000 GT FS;Electrical;-90;0.617333;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-88;0.7408;185161978.753297;-5.954468;0.0067659999999999994;0.002486;0.003602;0.0019370000000000001;6.877405;0.0;98526563.26530601;0.0;0.044081999999999996;8e-05;0.9925430000000001;-5.503904;4.769922
Car Carrier groesser 40000 GT FS;Electrical;-88;0.7408;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-86;0.864267;216022308.54551297;-6.94688;0.007894;0.0029;0.004202;0.0022600000000000003;8.023639;0.0;114947657.142857;0.0;0.051428999999999996;9.300000000000001e-05;1.157967;-6.421222;5.564908999999999
Car Carrier groesser 40000 GT FS;Electrical;-86;0.864267;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-84;0.987733;246882638.337729;-7.939291000000001;0.009022;0.003315;0.004802000000000001;0.002583;9.169874;0.0;131368751.020408;0.0;0.058776;0.000106;1.323391;-7.338539;6.359895
Car Carrier groesser 40000 GT FS;Electrical;-84;0.987733;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-82;1.1112;407613522.67218703;-13.108101000000001;0.014894999999999999;0.005473;0.007929;0.004265;15.139842999999999;0.0;216895281.632653;0.0;0.097041;0.000175;2.184974;-12.116233;10.500452000000001
Car Carrier groesser 40000 GT FS;Electrical;-82;1.1112;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-80;1.234667;633279684.277767;-20.365109;0.023142;0.008502;0.012319;0.006626000000000001;23.521681;0.0;336974530.612244;0.0;0.150765;0.000272;3.394636;-18.824117;16.313794
Car Carrier groesser 40000 GT FS;Electrical;-80;1.234667;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-78;1.358133;858945845.8833491;-27.622118;0.031388;0.011531999999999999;0.016708;0.008987;31.903518;0.0;457053779.591837;0.0;0.20449;0.00036899999999999997;4.604298;-25.532;22.127136
Car Carrier groesser 40000 GT FS;Electrical;-78;1.358133;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-76;1.4816;1084612007.488927;-34.879126;0.039635000000000004;0.014562;0.021098;0.011348;40.285356;0.0;577133028.5714281;0.0;0.258214;0.000466;5.81396;-32.239883;27.940478000000002
Car Carrier groesser 40000 GT FS;Electrical;-76;1.4816;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-74;1.605067;1310278169.094509;-42.136134999999996;0.047882;0.017592;0.025488;0.013709;48.667193;0.0;697212277.551021;0.0;0.31193899999999997;0.000563;7.0236220000000005;-38.947765999999994;33.753820000000005
Car Carrier groesser 40000 GT FS;Electrical;-74;1.605067;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-72;1.728533;1535944330.700089;-49.393143;0.056128;0.020621;0.029876999999999997;0.016069999999999997;57.04903100000001;0.0;817291526.530612;0.0;0.365663;0.000661;8.233284;-45.655649;39.567161999999996
Car Carrier groesser 40000 GT FS;Electrical;-72;1.728533;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-70;1.852;1761610492.305671;-56.650152;0.064375;0.023651;0.034267;0.018431;65.430868;0.0;937370775.510205;0.0;0.41938800000000004;0.000758;9.442946000000001;-52.363533000000004;45.380503999999995
Car Carrier groesser 40000 GT FS;Electrical;-70;1.852;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-68;1.9754669999999999;1987276653.911249;-63.90716;0.072621;0.026681;0.038657;0.020791999999999998;73.812706;0.0;1057450024.489796;0.0;0.473112;0.0008550000000000001;10.652608;-59.071416000000006;51.193846
Car Carrier groesser 40000 GT FS;Electrical;-68;1.9754669999999999;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-66;2.098933;2329954899.312314;-74.927062;0.08514400000000001;0.031282;0.045322;0.024377;86.540681;0.0;1239792587.755101;0.0;0.5546939999999999;0.0010019999999999999;12.489502;-69.25746099999999;60.021513
Car Carrier groesser 40000 GT FS;Electrical;-66;2.098933;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-64;2.2224;2906657312.304353;-93.47275;0.106218;0.039024;0.05654;0.030411;107.96093300000001;0.0;1546661779.591836;0.0;0.69199;0.00125;15.580860000000001;-86.399829;74.877832
Car Carrier groesser 40000 GT FS;Electrical;-64;2.2224;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-62;2.3458669999999997;3483359725.2963943;-112.01843899999999;0.12729300000000002;0.046767;0.067758;0.036445;129.38118400000002;0.0;1853530971.428572;0.0;0.8292860000000001;0.001498;18.672219000000002;-103.542197;89.73415
Car Carrier groesser 40000 GT FS;Electrical;-62;2.3458669999999997;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-60;2.4693330000000002;4060062138.288436;-130.564127;0.148367;0.05451;0.07897699999999999;0.042479;150.80143600000002;0.0;2160400163.265308;0.0;0.9665819999999999;0.0017460000000000002;21.763576999999998;-120.68456499999999;104.590468
Car Carrier groesser 40000 GT FS;Electrical;-60;2.4693330000000002;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-58;2.5928;4636764551.280472;-149.109815;0.169442;0.062251999999999995;0.09019500000000001;0.048513;172.221687;0.0;2467269355.102042;0.0;1.1038780000000001;0.001994;24.854936;-137.826933;119.44678700000001
Car Carrier groesser 40000 GT FS;Electrical;-58;2.5928;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-56;2.7162669999999998;5213466964.272505;-167.655504;0.19051600000000002;0.069995;0.101413;0.054547000000000005;193.64193899999998;0.0;2774138546.9387736;0.0;1.2411729999999999;0.002242;27.946294;-154.969301;134.30310500000002
Car Carrier groesser 40000 GT FS;Electrical;-56;2.7162669999999998;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-54;2.8397330000000003;5790169377.264545;-186.201192;0.21159;0.077738;0.112631;0.060579999999999995;215.06219;0.0;3081007738.775509;0.0;1.378469;0.00249;31.037653000000002;-172.111669;149.159423
Car Carrier groesser 40000 GT FS;Electrical;-54;2.8397330000000003;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-52;2.9632;6366871790.256586;-204.74688;0.232665;0.08548;0.123849;0.06661399999999999;236.482442;0.0;3387876930.612246;0.0;1.515765;0.002738;34.129011;-189.25403799999998;164.015741
Car Carrier groesser 40000 GT FS;Electrical;-52;2.9632;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-50;3.086667;6943574203.248624;-223.292569;0.253739;0.093223;0.13506700000000002;0.072648;257.902693;0.0;3694746122.44898;0.0;1.6530610000000001;0.002986;37.22037;-206.396406;178.87206
Car Carrier groesser 40000 GT FS;Electrical;-50;3.086667;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-48;3.2101330000000003;8031400828.424237;-258.27507099999997;0.29349200000000003;0.107828;0.156227;0.08403;298.307448;0.0;4273589681.632651;0.0;1.9120409999999999;0.003454;43.051561;-238.73184300000003;206.895349
Car Carrier groesser 40000 GT FS;Electrical;-48;3.2101330000000003;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-46;3.3336;9119227453.59986;-293.257573;0.333244;0.12243299999999999;0.17738800000000002;0.095411;338.712204;0.0;4852433240.816326;0.0;2.17102;0.003922;48.882752;-271.06728;234.918638
Car Carrier groesser 40000 GT FS;Electrical;-46;3.3336;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-44;3.457067;10207054078.77547;-328.240076;0.37299699999999997;0.13703800000000002;0.198548;0.10679300000000001;379.116959;0.0;5431276799.999998;0.0;2.43;0.00439;54.71394300000001;-303.402717;262.94192799999996
Car Carrier groesser 40000 GT FS;Electrical;-44;3.457067;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-42;3.580533;11294880703.951096;-363.222578;0.412749;0.151643;0.21970900000000002;0.118174;419.521714;0.0;6010120359.183675;0.0;2.68898;0.004857;60.545134999999995;-335.73815299999995;290.965217
Car Carrier groesser 40000 GT FS;Electrical;-42;3.580533;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Car Carrier groesser 40000 GT FS;Propulsion;-40;3.704;12382707329.126705;-398.205081;0.45250200000000007;0.166248;0.240869;0.129556;459.92646900000005;0.0;6588963918.367343;0.0;2.947959;0.005325;66.376326;-368.07358999999997;318.98850600000003
