Type;Input (delta) [%];Speed [m/second];CO2 (Well to tank) [kg];SOx (Well to tank) [kg];CH4 (Well to tank) [kg];PM (Well to tank) [kg];Energy (Well to tank) [J];NOx (Well to tank) [kg];GWP [kg];NOx [kg];PM [kg];CH4 [kg];SOx [kg];CO2 [kg];Energy [J];NPV [EUR];Fuel Consumption [kg]
Tanker_SuezMax_FS;-56;2.2640000000000002;-549.134;0.624;0.22899999999999998;0.179;17076049151.693;0.332;91.535;4.065;0.006999999999999999;0.0;0.0;634.25;9086338612.245;-507.582;439.89300000000003
Tanker_SuezMax_FS;-54;2.366;-585.678;0.6659999999999999;0.245;0.191;18212416503.938;0.354;97.626;4.336;0.008;0.0;0.0;676.457;9691011183.673;-541.361;469.167
Tanker_SuezMax_FS;-52;2.469;-622.221;0.7070000000000001;0.26;0.20199999999999999;19348783856.182;0.376;103.71700000000001;4.606;0.008;0.0;0.0;718.665;10295683755.102;-575.139;498.44
Tanker_SuezMax_FS;-50;2.572;-658.765;0.7490000000000001;0.275;0.214;20485151208.427;0.39799999999999996;109.809;4.877;0.009000000000000001;0.0;0.0;760.873;10900356326.531;-608.9169999999999;527.714
Tanker_SuezMax_FS;-48;2.675;-695.308;0.79;0.29;0.226;21621518560.671;0.42100000000000004;115.9;5.147;0.009000000000000001;0.0;0.0;803.08;11505028897.959;-642.695;556.988
Tanker_SuezMax_FS;-46;2.778;-731.852;0.8320000000000001;0.306;0.23800000000000002;22757885912.916;0.44299999999999995;121.991;5.417999999999999;0.01;0.0;0.0;845.288;12109701469.388;-676.4739999999999;586.261
Tanker_SuezMax_FS;-44;2.8810000000000002;-768.395;0.873;0.321;0.25;23894253265.161;0.465;128.083;5.689;0.01;0.0;0.0;887.4960000000001;12714374040.816002;-710.252;615.535
Tanker_SuezMax_FS;-42;2.984;-804.939;0.915;0.336;0.262;25030620617.405;0.48700000000000004;134.174;5.959;0.011000000000000001;0.0;0.0;929.703;13319046612.245;-744.03;644.809
Tanker_SuezMax_FS;-40;3.0869999999999997;-841.482;0.956;0.35100000000000003;0.27399999999999997;26166987969.65;0.509;140.266;6.23;0.011000000000000001;0.0;0.0;971.9110000000001;13923719183.673;-777.809;674.0830000000001
Tanker_SuezMax_FS;-38;3.19;-910.227;1.034;0.38;0.29600000000000004;28304708731.297997;0.551;151.725;6.739;0.012;0.0;0.0;1051.312;15061222040.816002;-841.352;729.1519999999999
Tanker_SuezMax_FS;-36;3.292;-978.9730000000001;1.112;0.409;0.319;30442429492.947002;0.5920000000000001;163.184;7.247000000000001;0.013000000000000001;0.0;0.0;1130.712;16198724897.959;-904.895;784.221
Tanker_SuezMax_FS;-34;3.395;-1047.718;1.1909999999999998;0.43700000000000006;0.341;32580150254.595;0.634;174.643;7.756;0.013999999999999999;0.0;0.0;1210.113;17336227755.102;-968.439;839.291
Tanker_SuezMax_FS;-32;3.498;-1116.463;1.2690000000000001;0.466;0.363;34717871016.243;0.675;186.102;8.265;0.015;0.0;0.0;1289.513;18473730612.245;-1031.982;894.36
Tanker_SuezMax_FS;-30;3.6010000000000004;-1185.208;1.347;0.495;0.386;36855591777.891;0.7170000000000001;197.56099999999998;8.774;0.016;0.0;0.0;1368.914;19611233469.388;-1095.525;949.43
Tanker_SuezMax_FS;-28;3.7039999999999997;-1253.953;1.425;0.524;0.408;38993312539.54;0.758;209.02;9.283;0.017;0.0;0.0;1448.315;20748736326.531002;-1159.069;1004.4989999999999
Tanker_SuezMax_FS;-26;3.807;-1322.6979999999999;1.5030000000000001;0.552;0.43;41131033301.187996;0.8;220.479;9.792;0.018000000000000002;0.0;0.0;1527.715;21886239183.673;-1222.612;1059.569
Tanker_SuezMax_FS;-24;3.91;-1391.444;1.581;0.581;0.45299999999999996;43268754062.836;0.8420000000000001;231.938;10.300999999999998;0.019;0.0;0.0;1607.116;23023742040.816;-1286.155;1114.638
Tanker_SuezMax_FS;-22;4.013;-1460.1889999999999;1.659;0.61;0.475;45406474824.485;0.883;243.39700000000002;10.81;0.02;0.0;0.0;1686.516;24161244897.959;-1349.6989999999998;1169.7069999999999
Tanker_SuezMax_FS;-20;4.1160000000000005;-1528.934;1.7369999999999999;0.638;0.49700000000000005;47544195586.132996;0.925;254.856;11.319;0.02;0.0;0.0;1765.9170000000001;25298747755.102;-1413.2420000000002;1224.777
Tanker_SuezMax_FS;-18;4.218;-1639.236;1.8630000000000002;0.684;0.5329999999999999;50974192657.83;0.992;273.242;12.135;0.022000000000000002;0.0;0.0;1893.316;27123883918.367;-1515.1979999999999;1313.136
Tanker_SuezMax_FS;-16;4.321000000000001;-1749.539;1.9880000000000002;0.73;0.569;54404189729.528;1.058;291.628;12.952;0.023;0.0;0.0;2020.715;28949020081.633;-1617.154;1401.496
Tanker_SuezMax_FS;-14;4.4239999999999995;-1859.8410000000001;2.113;0.7759999999999999;0.605;57834186801.225;1.125;310.015;13.769;0.025;0.0;0.0;2148.115;30774156244.898;-1719.11;1489.855
Tanker_SuezMax_FS;-12;4.527;-1970.1429999999998;2.239;0.823;0.6409999999999999;61264183872.922005;1.192;328.401;14.585;0.026000000000000002;0.0;0.0;2275.514;32599292408.163;-1821.066;1578.215
Tanker_SuezMax_FS;-10;4.63;-2080.446;2.364;0.8690000000000001;0.677;64694180944.62;1.258;346.787;15.402000000000001;0.027999999999999997;0.0;0.0;2402.913;34424428571.429;-1923.0220000000002;1666.5739999999998
Tanker_SuezMax_FS;-8;4.7330000000000005;-2190.748;2.489;0.915;0.713;68124178016.317;1.325;365.173;16.218;0.028999999999999998;0.0;0.0;2530.312;36249564734.694;-2024.9779999999998;1754.934
Tanker_SuezMax_FS;-6;4.836;-2301.051;2.615;0.961;0.7490000000000001;71554175088.014;1.392;383.559;17.035;0.031;0.0;0.0;2657.711;38074700897.959;-2126.9339999999997;1843.293
Tanker_SuezMax_FS;-4;4.939;-2411.353;2.74;1.0070000000000001;0.785;74984172159.712;1.459;401.94599999999997;17.852;0.032;0.0;0.0;2785.11;39899837061.224;-2228.89;1931.6529999999998
Tanker_SuezMax_FS;-2;5.042;-2521.655;2.865;1.053;0.82;78414169231.409;1.525;420.332;18.668;0.034;0.0;0.0;2912.509;41724973224.49;-2330.846;2020.0120000000002
Tanker_SuezMax_FS;0;5.144;-2631.958;2.991;1.099;0.856;81844166303.106;1.5919999999999999;438.718;19.485;0.035;0.0;0.0;3039.909;43550109387.755;-2432.802;2108.3720000000003
Tanker_SuezMax_FS;2;5.247000000000001;-2794.465;3.176;1.167;0.909;86897545306.582;1.69;465.806;20.688000000000002;0.037000000000000005;0.0;0.0;3227.6040000000003;46239063510.204;-2583.013;2238.551
Tanker_SuezMax_FS;4;5.35;-2956.973;3.36;1.235;0.9620000000000001;91950924310.05699;1.7890000000000001;492.894;21.891;0.04;0.0;0.0;3415.3;48928017632.653;-2733.224;2368.73
Tanker_SuezMax_FS;6;5.452999999999999;-3119.48;3.545;1.3019999999999998;1.015;97004303313.533;1.8869999999999998;519.982;23.094;0.042;0.0;0.0;3602.9959999999996;51616971755.102005;-2883.434;2498.909
Tanker_SuezMax_FS;8;5.556;-3281.987;3.7289999999999996;1.37;1.068;102057682317.00801;1.985;547.071;24.296999999999997;0.044000000000000004;0.0;0.0;3790.692;54305925877.550995;-3033.645;2629.0879999999997
Tanker_SuezMax_FS;10;5.659;-3444.495;3.9139999999999997;1.4380000000000002;1.121;107111061320.483;2.084;574.159;25.5;0.046;0.0;0.0;3978.388;56994880000.0;-3183.8559999999998;2759.2670000000003
Tanker_SuezMax_FS;12;5.7620000000000005;-3607.002;4.099;1.506;1.1740000000000002;112164440323.959;2.182;601.247;26.703000000000003;0.048;0.0;0.0;4166.084;59683834122.449005;-3334.066;2889.446
Tanker_SuezMax_FS;14;5.865;-3769.509;4.283;1.574;1.226;117217819327.434;2.28;628.335;27.906;0.05;0.0;0.0;4353.78;62372788244.897995;-3484.277;3019.625
Tanker_SuezMax_FS;16;5.968;-3932.0170000000003;4.468;1.642;1.2790000000000001;122271198330.91;2.378;655.423;29.109;0.053;0.0;0.0;4541.475;65061742367.347;-3634.488;3149.804
Tanker_SuezMax_FS;18;6.07;-4094.5240000000003;4.6530000000000005;1.709;1.3319999999999999;127324577334.385;2.477;682.5110000000001;30.311999999999998;0.055;0.0;0.0;4729.170999999999;67750696489.796;-3784.699;3279.9840000000004
Tanker_SuezMax_FS;20;6.172999999999999;-4257.031;4.837;1.777;1.385;132377956337.86;2.575;709.5989999999999;31.515;0.057;0.0;0.0;4916.867;70439650612.245;-3934.909;3410.163
Tanker_SuezMax_FS;22;6.276;-4489.369000000001;5.102;1.874;1.4609999999999999;139602809588.694;2.716;748.328;33.235;0.06;0.0;0.0;5185.217000000001;74284068163.265;-4149.667;3596.281
Tanker_SuezMax_FS;24;6.379;-4721.707;5.3660000000000005;1.9709999999999999;1.536;146827662839.528;2.8560000000000003;787.056;34.955;0.063;0.0;0.0;5453.566999999999;78128485714.286;-4364.424;3782.3990000000003
Tanker_SuezMax_FS;26;6.482;-4954.045;5.63;2.068;1.6119999999999999;154052516090.362;2.997;825.784;36.675;0.066;0.0;0.0;5721.918000000001;81972903265.306;-4579.181;3968.5170000000003
Tanker_SuezMax_FS;28;6.585;-5186.383;5.894;2.165;1.6869999999999998;161277369341.19598;3.137;864.512;38.395;0.069;0.0;0.0;5990.268;85817320816.327;-4793.939;4154.635
Tanker_SuezMax_FS;30;6.688;-5418.721;6.1579999999999995;2.262;1.7630000000000001;168502222592.03;3.278;903.24;40.115;0.07200000000000001;0.0;0.0;6258.618;89661738367.34698;-5008.696;4340.753
Tanker_SuezMax_FS;32;6.791;-5651.059;6.422000000000001;2.359;1.839;175727075842.864;3.418;941.9680000000001;41.835;0.076;0.0;0.0;6526.968000000001;93506155918.36699;-5223.4529999999995;4526.871
Tanker_SuezMax_FS;34;6.894;-5883.397;6.686;2.456;1.9140000000000001;182951929093.698;3.5589999999999997;980.696;43.555;0.079;0.0;0.0;6795.318;97350573469.388;-5438.210999999999;4712.9890000000005
Tanker_SuezMax_FS;36;6.996;-6115.735;6.95;2.553;1.99;190176782344.53198;3.699;1019.425;45.276;0.08199999999999999;0.0;0.0;7063.668000000001;101194991020.408;-5652.968000000001;4899.107
Tanker_SuezMax_FS;38;7.099;-6348.073;7.2139999999999995;2.65;2.065;197401635595.36603;3.84;1058.153;46.996;0.085;0.0;0.0;7332.018;105039408571.429;-5867.726;5085.225
Tanker_SuezMax_FS;40;7.202000000000001;-6580.411;7.478;2.747;2.141;204626488846.2;3.98;1096.881;48.716;0.08800000000000001;0.0;0.0;7600.368;108883826122.449;-6082.483;5271.343000000001
Tanker_SuezMax_FS;42;7.305;-6920.105;7.864;2.889;2.251;215189722564.66;4.186;1153.504;51.23;0.09300000000000001;0.0;0.0;7992.715;114504629714.286;-6396.473000000001;5543.46
Tanker_SuezMax_FS;44;7.4079999999999995;-7259.8;8.25;3.031;2.362;225752956283.121;4.391;1210.127;53.745;0.09699999999999999;0.0;0.0;8385.061;120125433306.122;-6710.463000000001;5815.578
Tanker_SuezMax_FS;46;7.511;-7599.494000000001;8.636000000000001;3.173;2.472;236316190001.582;4.5969999999999995;1266.75;56.26;0.102;0.0;0.0;8777.408000000001;125746236897.959;-7024.453;6087.695
Tanker_SuezMax_FS;48;7.614;-7939.188;9.022;3.315;2.583;246879423720.042;4.802;1323.374;58.775;0.106;0.0;0.0;9169.754;131367040489.79599;-7338.443;6359.813
Tanker_SuezMax_FS;50;7.7170000000000005;-8278.882;9.408;3.4560000000000004;2.694;257442657438.50302;5.008;1379.997;61.29;0.111;0.0;0.0;9562.101;136987844081.63301;-7652.433000000001;6631.93
Tanker_SuezMax_FS;52;7.82;-8618.576;9.794;3.5980000000000003;2.804;268005891156.963;5.212999999999999;1436.62;63.803999999999995;0.115;0.0;0.0;9954.447;142608647673.469;-7966.423000000001;6904.047
Tanker_SuezMax_FS;54;7.922000000000001;-8958.27;10.18;3.74;2.915;278569124875.424;5.419;1493.243;66.319;0.12;0.0;0.0;10346.793;148229451265.306;-8280.414;7176.165
Tanker_SuezMax_FS;56;8.025;-9297.965;10.565999999999999;3.8819999999999997;3.025;289132358593.885;5.624;1549.8670000000002;68.834;0.124;0.0;0.0;10739.14;153850254857.143;-8594.404;7448.281999999999
Tanker_SuezMax_FS;58;8.128;-9637.659;10.952;4.024;3.136;299695592312.345;5.83;1606.49;71.34899999999999;0.129;0.0;0.0;11131.486;159471058448.98;-8908.394;7720.4
Tanker_SuezMax_FS;60;8.231;-9977.353000000001;11.338;4.165;3.2460000000000004;310258826030.806;6.035;1663.1129999999998;73.86399999999999;0.133;0.0;0.0;11523.833;165091862040.816;-9222.384;7992.517
Tanker_SuezMax_FS;62;8.334;-10317.046999999999;11.724;4.3069999999999995;3.3569999999999998;320822059749.26697;6.2410000000000005;1719.736;76.378;0.138;0.0;0.0;11916.178999999998;170712665632.653;-9536.374;8264.634
Tanker_SuezMax_FS;64;8.437000000000001;-10656.741000000002;12.11;4.449;3.467;331385293467.727;6.446000000000001;1776.359;78.893;0.14300000000000002;0.0;0.0;12308.525;176333469224.49;-9850.364;8536.752
Tanker_SuezMax_FS;66;8.54;-10996.435;12.495999999999999;4.591;3.5780000000000003;341948527186.188;6.652;1832.983;81.408;0.147;0.0;0.0;12700.872;181954272816.327;-10164.354;8808.869
Tanker_SuezMax_FS;68;8.642999999999999;-11336.13;12.882;4.7330000000000005;3.688;352511760904.649;6.857;1889.606;83.92299999999999;0.152;0.0;0.0;13093.218;187575076408.163;-10478.344000000001;9080.987
Tanker_SuezMax_FS;70;8.746;-11675.823999999999;13.267999999999999;4.875;3.799;363074994623.109;7.063;1946.229;86.43700000000001;0.156;0.0;0.0;13485.565;193195880000.0;-10792.333999999999;9353.104
Tanker_SuezMax_FS;72;8.847999999999999;-12015.518;13.654000000000002;5.016;3.909;373638228341.57;7.268;2002.852;88.95200000000001;0.161;0.0;0.0;13877.911;198816683591.837;-11106.323999999999;9625.221
Tanker_SuezMax_FS;74;8.951;-12355.212;14.04;5.1579999999999995;4.02;384201462060.03;7.474;2059.475;91.46700000000001;0.165;0.0;0.0;14270.257;204437487183.673;-11420.313999999998;9897.339
Tanker_SuezMax_FS;76;9.054;-12694.906;14.425999999999998;5.3;4.13;394764695778.491;7.678999999999999;2116.099;93.98200000000001;0.17;0.0;0.0;14662.604;210058290775.51;-11734.305;10169.456
Tanker_SuezMax_FS;78;9.157;-13034.6;14.812000000000001;5.442;4.2410000000000005;405327929496.952;7.8839999999999995;2172.722;96.49700000000001;0.174;0.0;0.0;15054.95;215679094367.347;-12048.295;10441.574
Tanker_SuezMax_FS;80;9.26;-13374.294;15.198;5.584;4.351;415891163215.41205;8.09;2229.345;99.01100000000001;0.179;0.0;0.0;15447.296999999999;221299897959.184;-12362.285;10713.691
Tanker_SuezMax_FS;82;9.363;-13713.989;15.584000000000001;5.725;4.462;426454396933.873;8.295;2285.968;101.52600000000001;0.183;0.0;0.0;15839.643;226920701551.02;-12676.275;10985.808
Tanker_SuezMax_FS;84;9.466000000000001;-14053.683;15.97;5.867000000000001;4.572;437017630652.334;8.501;2342.591;104.041;0.188;0.0;0.0;16231.99;232541505142.857;-12990.265;11257.926000000001
Tanker_SuezMax_FS;86;9.568999999999999;-14393.377;16.355999999999998;6.0089999999999995;4.683;447580864370.794;8.706;2399.215;106.556;0.192;0.0;0.0;16624.336;238162308734.69397;-13304.255;11530.043
Tanker_SuezMax_FS;88;9.672;-14733.071000000002;16.742;6.151;4.793;458144098089.255;8.912;2455.8379999999997;109.071;0.19699999999999998;0.0;0.0;17016.682;243783112326.531;-13618.245;11802.161
Tanker_SuezMax_FS;90;9.774;-15072.765;17.128;6.292999999999999;4.904;468707331807.716;9.117;2512.4610000000002;111.585;0.20199999999999999;0.0;0.0;17409.029;249403915918.367;-13932.235;12074.278
Tanker_SuezMax_FS;92;9.877;-15412.458999999999;17.514;6.435;5.013999999999999;479270565526.176;9.323;2569.084;114.1;0.20600000000000002;0.0;0.0;17801.375;255024719510.20398;-14246.225;12346.395
Tanker_SuezMax_FS;94;9.98;-15752.153999999999;17.9;6.5760000000000005;5.125;489833799244.637;9.527999999999999;2625.708;116.615;0.21100000000000002;0.0;0.0;18193.721999999998;260645523102.04102;-14560.215;12618.513
Tanker_SuezMax_FS;96;10.083;-16091.848;18.285999999999998;6.718;5.235;500397032963.09796;9.734;2682.3309999999997;119.13;0.215;0.0;0.0;18586.068;266266326693.87802;-14874.205;12890.63
Tanker_SuezMax_FS;98;10.186;-16431.542;18.672;6.86;5.346;510960266681.558;9.939;2738.954;121.645;0.22;0.0;0.0;18978.414;271887130285.714;-15188.196000000002;13162.748
Tanker_SuezMax_FS;100;10.289000000000001;-16771.236;19.058;7.002000000000001;5.457000000000001;521523500400.019;10.145;2795.577;124.15899999999999;0.22399999999999998;0.0;0.0;19370.761000000002;277507933877.551;-15502.186000000002;13434.865
Tanker_Handy_Size_Tier_II;-100;0.0;28.377;0.086;0.099;0.01;504682872.503;0.096;219.706;2.94;0.08;0.0;0.134;188.545;2509714285.7139997;-89.936;58.81
Tanker_Handy_Size_Tier_II;-98;0.10300000000000001;28.561999999999998;0.087;0.1;0.01;507963150.306;0.09699999999999999;221.13400000000001;2.967;0.08;0.0;0.135;189.77;2526026628.6;-90.57700000000001;59.192
Tanker_Handy_Size_Tier_II;-96;0.20600000000000002;28.746;0.08800000000000001;0.10099999999999999;0.01;511243106.374;0.098;222.562;2.9930000000000003;0.081;0.0;0.136;190.99599999999998;2542337371.5429997;-91.21700000000001;59.574
Tanker_Handy_Size_Tier_II;-94;0.309;28.93;0.08800000000000001;0.10099999999999999;0.01;514522740.70699996;0.098;223.989;3.0189999999999997;0.081;0.0;0.13699999999999998;192.22099999999998;2558646514.5429997;-91.85799999999999;59.957
Tanker_Handy_Size_Tier_II;-92;0.41200000000000003;29.115;0.08900000000000001;0.102;0.01;517802053.305;0.099;225.417;3.045;0.08199999999999999;0.0;0.138;193.446;2574954057.6;-92.49799999999999;60.339
Tanker_Handy_Size_Tier_II;-90;0.514;29.299;0.08900000000000001;0.10300000000000001;0.01;521081044.167;0.099;226.84400000000002;3.072;0.08199999999999999;0.0;0.139;194.671;2591260000.7139997;-93.139;60.721000000000004
Tanker_Handy_Size_Tier_II;-88;0.617;29.483;0.09;0.10300000000000001;0.01;524359713.294;0.1;228.27200000000002;3.0980000000000003;0.083;0.0;0.14;195.896;2607564343.886;-93.779;61.103
Tanker_Handy_Size_Tier_II;-86;0.72;29.668000000000003;0.09;0.10400000000000001;0.01;527638060.686;0.10099999999999999;229.699;3.1239999999999997;0.083;0.0;0.141;197.12099999999998;2623867087.114;-94.42;61.485
Tanker_Handy_Size_Tier_II;-84;0.823;29.851999999999997;0.091;0.105;0.01;530916086.34199995;0.10099999999999999;231.12599999999998;3.15;0.083;0.0;0.141;198.345;2640168230.4;-95.06;61.867
Tanker_Handy_Size_Tier_II;-82;0.9259999999999999;30.035999999999998;0.092;0.105;0.01;534193790.263;0.102;232.553;3.177;0.084;0.0;0.142;199.57;2656467773.743;-95.7;62.248999999999995
Tanker_Handy_Size_Tier_II;-80;1.0290000000000001;30.221;0.092;0.106;0.01;537471172.449;0.10300000000000001;233.979;3.2030000000000003;0.084;0.0;0.14300000000000002;200.794;2672765717.1429996;-96.34;62.631
Tanker_Handy_Size_Tier_II;-78;1.1320000000000001;31.377;0.096;0.11;0.011000000000000001;558038499.737;0.106;242.933;3.3680000000000003;0.087;0.0;0.149;208.47799999999998;2775044034.731;-100.359;65.027
Tanker_Handy_Size_Tier_II;-76;1.235;32.533;0.099;0.114;0.011000000000000001;578593147.278;0.11;251.88099999999997;3.532;0.09;0.0;0.154;216.157;2877259297.7809997;-104.375;67.423
Tanker_Handy_Size_Tier_II;-74;1.338;33.688;0.10300000000000001;0.11800000000000001;0.011000000000000001;599135115.07;0.114;260.824;3.697;0.09300000000000001;0.0;0.16;223.831;2979411506.2929997;-108.39;69.816
Tanker_Handy_Size_Tier_II;-72;1.44;34.842;0.106;0.122;0.012;619664403.113;0.11800000000000001;269.76099999999997;3.862;0.096;0.0;0.165;231.50099999999998;3081500660.267;-112.404;72.209
Tanker_Handy_Size_Tier_II;-70;1.5430000000000001;35.996;0.11;0.126;0.012;640181011.409;0.122;278.693;4.026;0.099;0.0;0.171;239.165;3183526759.702;-116.415;74.59899999999999
Tanker_Handy_Size_Tier_II;-68;1.646;37.149;0.113;0.13;0.012;660684939.956;0.126;287.619;4.191;0.102;0.0;0.17600000000000002;246.826;3285489804.6;-120.426;76.98899999999999
Tanker_Handy_Size_Tier_II;-66;1.749;38.301;0.11699999999999999;0.134;0.013000000000000001;681176188.755;0.13;296.539;4.356;0.105;0.0;0.18100000000000002;254.481;3387389794.96;-124.434;79.376
Tanker_Handy_Size_Tier_II;-64;1.8519999999999999;39.452;0.12;0.138;0.013000000000000001;701654757.805;0.134;305.454;4.52;0.10800000000000001;0.0;0.187;262.131;3489226730.7809997;-128.441;81.763
Tanker_Handy_Size_Tier_II;-62;1.955;40.603;0.124;0.142;0.013999999999999999;722120647.108;0.138;314.36400000000003;4.685;0.111;0.0;0.192;269.777;3591000612.064;-132.446;84.148
Tanker_Handy_Size_Tier_II;-60;2.0580000000000003;41.753;0.127;0.146;0.013999999999999999;742573856.662;0.142;323.268;4.85;0.114;0.0;0.198;277.418;3692711438.81;-136.45;86.531
Tanker_Handy_Size_Tier_II;-58;2.161;44.742;0.136;0.157;0.015;795728991.0610001;0.152;346.408;5.278;0.122;0.0;0.212;297.277;3957044166.21;-146.859;92.725
Tanker_Handy_Size_Tier_II;-56;2.2640000000000002;47.726000000000006;0.145;0.16699999999999998;0.016;848798293.623;0.162;369.51099999999997;5.707000000000001;0.13;0.0;0.226;317.103;4220950064.41;-157.257;98.90899999999999
Tanker_Handy_Size_Tier_II;-54;2.366;50.705;0.155;0.17800000000000002;0.017;901781764.349;0.172;392.57599999999996;6.135;0.138;0.0;0.24;336.897;4484429133.41;-167.644;105.083
Tanker_Handy_Size_Tier_II;-52;2.469;53.678999999999995;0.16399999999999998;0.188;0.018000000000000002;954679403.238;0.182;415.60400000000004;6.564;0.146;0.0;0.254;356.659;4747481373.21;-178.02;111.24700000000001
Tanker_Handy_Size_Tier_II;-50;2.572;56.648999999999994;0.17300000000000001;0.198;0.019;1007491210.291;0.192;438.595;6.992000000000001;0.153;0.0;0.268;376.389;5010106783.81;-188.385;117.40100000000001
Tanker_Handy_Size_Tier_II;-48;2.675;59.613;0.182;0.209;0.02;1060217185.506;0.20199999999999999;461.54900000000004;7.421;0.161;0.0;0.282;396.087;5272305365.21;-198.739;123.546
Tanker_Handy_Size_Tier_II;-46;2.778;62.573;0.191;0.21899999999999997;0.021;1112857328.885;0.212;484.465;7.849;0.16899999999999998;0.0;0.29600000000000004;415.75300000000004;5534077117.41;-209.082;129.68
Tanker_Handy_Size_Tier_II;-44;2.8810000000000002;65.528;0.2;0.23;0.022000000000000002;1165411640.428;0.222;507.343;8.277999999999999;0.177;0.0;0.31;435.38699999999994;5795422040.41;-219.41400000000002;135.804
Tanker_Handy_Size_Tier_II;-42;2.984;68.47800000000001;0.209;0.24;0.023;1217880120.1330001;0.23199999999999998;530.185;8.706;0.185;0.0;0.324;454.98800000000006;6056340134.21;-229.736;141.918
Tanker_Handy_Size_Tier_II;-40;3.0869999999999997;71.42399999999999;0.218;0.25;0.024;1270262768.0019999;0.242;552.989;9.135;0.192;0.0;0.33799999999999997;474.55800000000005;6316831398.81;-240.046;148.02200000000002
Tanker_Handy_Size_Tier_II;-38;3.19;76.971;0.235;0.27;0.026000000000000002;1368914428.035;0.261;595.935;9.943999999999999;0.207;0.0;0.365;511.413;6807411709.702;-259.47900000000004;159.518
